t1_TP		00:02:05.282	125.282	00:02:19.929	139.929	00:00:14.647	14.647	TST
t1_TP		00:02:20.079	140.079	00:02:50.254	170.254	00:00:30.175	30.175	TSI
t1_TP		00:02:50.479	170.479	00:03:44.729	224.729	00:00:54.250	54.25	TST
t1_TP		00:03:45.054	225.054	00:05:08.304	308.304	00:01:23.250	83.25	TSI
t1_TP		00:05:08.629	308.629	00:05:53.579	353.579	00:00:44.950	44.95	TST
t1_TP		00:05:53.829	353.829	00:06:18.204	378.204	00:00:24.375	24.375	TSI
t1_TP		00:06:18.554	378.554	00:06:51.004	411.004	00:00:32.450	32.45	TST
t1_TP		00:06:51.379	411.379	00:08:20.579	500.579	00:01:29.200	89.2	TSI
t1_TP		00:08:20.904	500.904	00:08:41.879	521.879	00:00:20.975	20.975	TST
t1_TP		00:08:42.129	522.129	00:08:51.279	531.279	00:00:09.150	9.15	TSI
t1_TP		00:08:51.554	531.554	00:11:36.504	696.504	00:02:44.950	164.95	TST
t1_TP		00:11:36.854	696.854	00:14:48.554	888.554	00:03:11.700	191.7	TSI
t1_TP		00:14:49.129	889.129	00:14:58.904	898.904	00:00:09.775	9.775	TST
t1_TP		00:14:59.154	899.154	00:16:13.554	973.554	00:01:14.400	74.4	TSI
t1_TP		00:16:13.754	973.754	00:16:23.854	983.854	00:00:10.100	10.1	TST
t1_TP		00:16:24.154	984.154	00:17:19.279	1039.279	00:00:55.125	55.125	TSI
t1_TP		00:17:19.579	1039.579	00:17:31.329	1051.329	00:00:11.750	11.75	TST
t1_TP		00:17:31.579	1051.579	00:18:25.104	1105.104	00:00:53.525	53.525	TSI
t1_TP		00:18:25.479	1105.479	00:18:34.079	1114.079	00:00:08.600	8.6	TST
t1_TP		00:18:34.354	1114.354	00:20:13.579	1213.579	00:01:39.225	99.225	TSI
t1_TP		00:20:13.854	1213.854	00:20:27.404	1227.404	00:00:13.550	13.55	TST
t1_TP		00:20:27.404	1227.404	00:20:29.229	1229.229	00:00:01.825	1.825	TCR
t1_TP		00:20:29.229	1229.229	00:20:41.804	1241.804	00:00:12.575	12.575	TST
t1_TP		00:20:41.804	1241.804	00:20:45.804	1245.804	00:00:04.000	4.0	TCR
t1_TP		00:20:45.804	1245.804	00:21:34.979	1294.979	00:00:49.175	49.175	TST
t1_TP		00:21:34.979	1294.979	00:21:36.504	1296.504	00:00:01.525	1.525	TCR
t1_TP		00:21:36.504	1296.504	00:21:45.854	1305.854	00:00:09.350	9.35	TST
t1_TP		00:21:45.854	1305.854	00:25:21.165	1521.165	00:03:35.311	215.311	TCR
t1_TP		00:25:21.165	1521.165	00:25:47.711	1547.711	00:00:26.546	26.546	TST
t1_TP		00:25:47.711	1547.711	00:26:24.893	1584.893	00:00:37.182	37.182	TCR
t1_TP		00:26:24.893	1584.893	00:26:42.302	1602.302	00:00:17.409	17.409	TST
t1_TP		00:26:42.302	1602.302	00:27:09.484	1629.484	00:00:27.182	27.182	TCR
t1_TP		00:27:09.484	1629.484	00:28:19.847	1699.847	00:01:10.363	70.363	TST
t1_TP		00:28:19.847	1699.847	00:29:07.029	1747.029	00:00:47.182	47.182	TCR
t1_TP		00:29:07.029	1747.029	00:31:09.211	1869.211	00:02:02.182	122.182	TSI
t1_TP		00:31:09.211	1869.211	00:31:11.302	1871.302	00:00:02.091	2.091	TCR
t1_TP		00:31:11.302	1871.302	00:33:04.779	1984.779	00:01:53.477	113.477	TST
t1_TI		00:02:09.180	129.18	00:23:36.696	1416.696	00:21:27.516	1287.516	C
t1_TI		00:24:17.303	1457.303	00:32:50.279	1970.279	00:08:32.976	512.976	C
t1_TI		00:32:59.261	1979.261	00:33:04.779	1984.779	00:00:05.518	5.518	C
t1_TV		00:02:09.180	129.18	00:02:10.180	130.18	00:00:01.000	1.0	TS
t1_TV		00:02:11.788	131.788	00:02:12.611	132.611	00:00:00.823	0.823	TS
t1_TV		00:02:14.143	134.143	00:02:16.143	136.143	00:00:02.000	2.0	TS
t1_TV		00:02:16.523	136.523	00:02:17.029	137.029	00:00:00.506	0.506	TS
t1_TV		00:02:17.256	137.256	00:02:17.548	137.548	00:00:00.292	0.292	TS
t1_TV		00:02:18.193	138.193	00:02:19.446	139.446	00:00:01.253	1.253	TS
t1_TV		00:02:22.142	142.142	00:02:23.092	143.092	00:00:00.950	0.95	TNS
t1_TV		00:02:23.092	143.092	00:02:23.687	143.687	00:00:00.595	0.595	TS
t1_TV		00:02:25.624	145.624	00:02:26.409	146.409	00:00:00.785	0.785	TS
t1_TV		00:02:30.775	150.775	00:02:31.459	151.459	00:00:00.684	0.684	TS
t1_TV		00:02:34.573	154.573	00:02:35.484	155.484	00:00:00.911	0.911	TS
t1_TV		00:02:35.535	155.535	00:02:36.041	156.041	00:00:00.506	0.506	TS
t1_TV		00:02:38.282	158.282	00:02:40.484	160.484	00:00:02.202	2.202	TS
t1_TV		00:02:40.624	160.624	00:02:41.206	161.206	00:00:00.582	0.582	TS
t1_TV		00:02:45.953	165.953	00:02:46.510	166.51	00:00:00.557	0.557	TS
t1_TV		00:02:50.522	170.522	00:02:51.953	171.953	00:00:01.431	1.431	TS
t1_TV		00:02:53.282	173.282	00:02:56.928	176.928	00:00:03.646	3.646	TS
t1_TV		00:03:00.446	180.446	00:03:00.939	180.939	00:00:00.493	0.493	TS
t1_TV		00:03:04.535	184.535	00:03:05.244	185.244	00:00:00.709	0.709	TS
t1_TV		00:03:07.042	187.042	00:03:10.839	190.839	00:00:03.797	3.797	TS
t1_TV		00:03:12.915	192.915	00:03:15.927	195.927	00:00:03.012	3.012	TS
t1_TV		00:03:19.687	199.687	00:03:23.269	203.269	00:00:03.582	3.582	TS
t1_TV		00:03:24.104	204.104	00:03:26.320	206.32	00:00:02.216	2.216	TS
t1_TV		00:03:29.662	209.662	00:03:34.940	214.94	00:00:05.278	5.278	TS
t1_TV		00:03:37.231	217.231	00:03:39.232	219.232	00:00:02.001	2.001	TS
t1_TV		00:03:39.573	219.573	00:03:39.990	219.99	00:00:00.417	0.417	TS
t1_TV		00:03:43.345	223.345	00:03:44.206	224.206	00:00:00.861	0.861	TS
