t1_TP		00:00:00.000	0.0	00:03:30.083	210.083	00:03:30.083	210.083	TST
t1_TP		00:03:30.083	210.083	00:03:31.166	211.166	00:00:01.083	1.083	TCR
t1_TP		00:03:31.166	211.166	00:03:44.585	224.585	00:00:13.419	13.419	TSI
t1_TP		00:03:44.585	224.585	00:03:46.660	226.66	00:00:02.075	2.075	TCR
t1_TP		00:03:46.660	226.66	00:03:50.702	230.702	00:00:04.042	4.042	TST
t1_TP		00:03:51.074	231.074	00:03:58.777	238.777	00:00:07.703	7.703	TSI
t1_TP		00:03:58.777	238.777	00:03:59.543	239.543	00:00:00.766	0.766	TCR
t1_TP		00:03:59.543	239.543	00:05:41.800	341.8	00:01:42.257	102.257	TSI
t1_TP		00:05:41.800	341.8	00:05:44.948	344.948	00:00:03.148	3.148	TCR
t1_TP		00:05:44.948	344.948	00:05:46.724	346.724	00:00:01.776	1.776	TST
t1_TP		00:05:47.293	347.293	00:05:59.914	359.914	00:00:12.621	12.621	TSI
t1_TP		00:06:00.310	360.31	00:06:00.926	360.926	00:00:00.616	0.616	TST
t1_TP		00:06:01.216	361.216	00:10:39.838	639.838	00:04:38.622	278.622	TSI
t1_TP		00:10:40.081	640.081	00:14:52.600	892.6	00:04:12.519	252.519	TST
t1_TP		00:14:54.133	894.133	00:19:49.808	1189.808	00:04:55.675	295.675	TSI
t1_TP		00:19:50.538	1190.538	00:19:59.692	1199.692	00:00:09.154	9.154	TST
t1_TP		00:19:59.692	1199.692	00:20:13.461	1213.461	00:00:13.769	13.769	TCR
t1_TP		00:20:13.461	1213.461	00:21:33.269	1293.269	00:01:19.808	79.808	TST
t1_TP		00:21:33.923	1293.923	00:25:22.354	1522.354	00:03:48.431	228.431	TSI
t1_TP		00:25:22.662	1522.662	00:25:51.546	1551.546	00:00:28.884	28.884	TST
t1_TP		00:25:51.879	1551.879	00:28:26.970	1706.97	00:02:35.091	155.091	TSI
t1_TP		00:28:27.272	1707.272	00:28:41.120	1721.12	00:00:13.848	13.848	TST
t1_TP		00:28:41.424	1721.424	00:29:50.697	1790.697	00:01:09.273	69.273	TSI
t1_TP		00:29:50.818	1790.818	00:30:10.818	1810.818	00:00:20.000	20.0	TST
t1_TP		00:30:11.152	1811.152	00:32:04.121	1924.121	00:01:52.969	112.969	TSI
t1_TP		00:32:04.758	1924.758	00:32:42.061	1962.061	00:00:37.303	37.303	TST
t1_TP		00:32:42.455	1962.455	00:34:41.250	2081.25	00:01:58.795	118.795	TSI
t1_TP		00:34:41.632	2081.632	00:34:53.526	2093.526	00:00:11.894	11.894	TST
t1_TP		00:34:53.947	2093.947	00:38:16.632	2296.632	00:03:22.685	202.685	TSI
t1_TP		00:38:17.000	2297.0	00:41:16.368	2476.368	00:02:59.368	179.368	TST
t1_TP		00:41:17.000	2477.0	00:42:16.737	2536.737	00:00:59.737	59.737	TSI
t1_TP		00:42:17.421	2537.421	00:45:06.950	2706.95	00:02:49.529	169.529	TST
t1_TI		00:00:00.860	0.86	00:00:11.833	11.833	00:00:10.973	10.973	C
t1_TI		00:00:17.278	17.278	00:00:30.972	30.972	00:00:13.694	13.694	C
t1_TI		00:00:37.924	37.924	00:00:38.152	38.152	00:00:00.228	0.228	C
t1_TI		00:00:48.164	48.164	00:00:48.532	48.532	00:00:00.368	0.368	C
t1_TI		00:00:50.291	50.291	00:00:53.463	53.463	00:00:03.172	3.172	C
t1_TI		00:01:02.253	62.253	00:01:20.517	80.517	00:00:18.264	18.264	C
t1_TI		00:01:25.417	85.417	00:35:57.400	2157.4	00:34:31.983	2071.983	C
t1_TI		00:36:54.243	2214.243	00:36:56.000	2216.0	00:00:01.757	1.757	C
t1_TI		00:36:59.759	2219.759	00:43:15.667	2595.667	00:06:15.908	375.908	C
t1_TI		00:43:36.636	2616.636	00:43:44.662	2624.662	00:00:08.026	8.026	C
t1_TI		00:44:32.704	2672.704	00:44:34.317	2674.317	00:00:01.613	1.613	C
t1_TI		00:44:54.175	2694.175	00:45:06.950	2706.95	00:00:12.775	12.775	C
t1_CRE		00:01:25.417	85.417	00:27:15.250	1635.25	00:25:49.833	1549.833	PL
t1_CRE		00:27:15.250	1635.25	00:28:01.600	1681.6	00:00:46.350	46.35	T
t1_CRE		00:28:01.600	1681.6	00:34:36.419	2076.419	00:06:34.819	394.819	PL
t1_CRE		00:34:36.467	2076.467	00:34:52.500	2092.5	00:00:16.033	16.033	TC
t1_CRE		00:36:59.733	2219.733	00:39:19.200	2359.2	00:02:19.467	139.467	PL
t1_CRE		00:39:58.091	2398.091	00:41:05.432	2465.432	00:01:07.341	67.341	PL
t1_CRE		00:41:05.448	2465.448	00:41:23.655	2483.655	00:00:18.207	18.207	TC
t1_CRE		00:41:23.658	2483.658	00:42:14.875	2534.875	00:00:51.217	51.217	PL
t1_CRE		00:42:14.875	2534.875	00:43:15.750	2595.75	00:01:00.875	60.875	TC
t1_TV		00:00:00.860	0.86	00:00:02.949	2.949	00:00:02.089	2.089	TS
t1_TV		00:00:04.746	4.746	00:00:06.975	6.975	00:00:02.229	2.229	TS
t1_TV		00:00:09.037	9.037	00:00:10.089	10.089	00:00:01.052	1.052	TS
t1_TV		00:00:10.886	10.886	00:00:11.835	11.835	00:00:00.949	0.949	TS
t1_TV		00:00:17.278	17.278	00:00:21.253	21.253	00:00:03.975	3.975	TS
t1_TV		00:00:22.392	22.392	00:00:23.075	23.075	00:00:00.683	0.683	TS
t1_TV		00:00:25.999	25.999	00:00:26.354	26.354	00:00:00.355	0.355	TS
t1_TV		00:00:27.062	27.062	00:00:30.126	30.126	00:00:03.064	3.064	TS
t1_TV		00:00:30.582	30.582	00:00:30.974	30.974	00:00:00.392	0.392	TS
t1_TV		00:00:37.924	37.924	00:00:38.152	38.152	00:00:00.228	0.228	TNS
t1_TV		00:00:48.164	48.164	00:00:48.532	48.532	00:00:00.368	0.368	TS
t1_TV		00:00:50.291	50.291	00:00:50.962	50.962	00:00:00.671	0.671	TS
t1_TV		00:00:51.366	51.366	00:00:53.468	53.468	00:00:02.102	2.102	TS
t1_TV		00:01:02.253	62.253	00:01:03.608	63.608	00:00:01.355	1.355	TS
t1_TV		00:01:06.392	66.392	00:01:07.658	67.658	00:00:01.266	1.266	TS
t1_TV		00:01:09.101	69.101	00:01:10.354	70.354	00:00:01.253	1.253	TS
t1_TV		00:01:11.835	71.835	00:01:12.962	72.962	00:00:01.127	1.127	TS
t1_TV		00:01:14.316	74.316	00:01:15.999	75.999	00:00:01.683	1.683	TS
t1_TV		00:01:17.506	77.506	00:01:18.291	78.291	00:00:00.785	0.785	TS
t1_TV		00:01:20.076	80.076	00:01:20.506	80.506	00:00:00.430	0.43	TNS
t1_TV		00:01:25.417	85.417	00:01:32.873	92.873	00:00:07.456	7.456	TS
t1_TV		00:01:33.848	93.848	00:01:35.303	95.303	00:00:01.455	1.455	TS
t1_TV		00:01:39.734	99.734	00:01:43.266	103.266	00:00:03.532	3.532	TS
t1_TV		00:01:45.379	105.379	00:01:46.025	106.025	00:00:00.646	0.646	TNS
t1_TV		00:01:46.152	106.152	00:01:48.822	108.822	00:00:02.670	2.67	TS
t1_TV		00:01:50.557	110.557	00:01:55.506	115.506	00:00:04.949	4.949	TS
t1_TV		00:01:55.506	115.506	00:01:56.632	116.632	00:00:01.126	1.126	TNS
t1_TV		00:01:58.543	118.543	00:02:05.000	125.0	00:00:06.457	6.457	TS
t1_TV		00:02:05.000	125.0	00:02:05.962	125.962	00:00:00.962	0.962	TNS
t1_TV		00:02:05.962	125.962	00:02:11.228	131.228	00:00:05.266	5.266	TS
t1_TV		00:02:11.582	131.582	00:02:12.975	132.975	00:00:01.393	1.393	TNS
t1_TV		00:02:19.425	139.425	00:02:21.808	141.808	00:00:02.383	2.383	TS
t1_TV		00:02:25.786	145.786	00:02:26.808	146.808	00:00:01.022	1.022	TNS
t1_TV		00:02:26.808	146.808	00:02:31.574	151.574	00:00:04.766	4.766	TS
